Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File	Specie ID	Original Index	review	type	Reason	offset
436	Spectrogram 1	1	2505.200000000	2507.199000000	45.200	7000.000	SMA03251_20210605_070000.wav	Troglodytes_aedon	1369	0			2460
437	Spectrogram 1	1	2470.000000000	2471.999000000	10.000	7000.000	SMA03251_20210605_070000.wav	Troglodytes_aedon	1364	0			2460
438	Spectrogram 1	1	2472.800000000	2474.799000000	12.800	7000.000	SMA03251_20210605_070000.wav	Troglodytes_aedon	1365	0			2460
439	Spectrogram 1	1	2538.000000000	2540.399000000	18.000	3000.000	SMA03251_20210605_194000.wav	Leptodactylus_fuscus	1105	0			2520
440	Spectrogram 1	1	2531.200000000	2534.799000000	11.200	3000.000	SMA03251_20210605_194000.wav	Leptodactylus_fuscus	1104	0			2520
441	Spectrogram 1	1	2526.000000000	2527.999000000	6.000	3000.000	SMA03251_20210605_194000.wav	Leptodactylus_fuscus	1103	0			2520
442	Spectrogram 1	1	2524.800000000	2527.199000000	4.800	3000.000	SMA03251_20210605_194000.wav	Leptodactylus_fuscus	1102	0			2520
443	Spectrogram 1	1	2570.400000000	2574.799000000	50.400	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	81	0			2520
444	Spectrogram 1	1	2575.600000000	2577.599000000	55.600	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	82	0			2520
445	Spectrogram 1	1	2566.800000000	2568.799000000	46.800	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	79	0			2520
446	Spectrogram 1	1	2574.000000000	2576.399000000	54.000	3000.000	SMA03251_20210605_194000.wav	Leptodactylus_fuscus	1110	0			2520
447	Spectrogram 1	1	2540.000000000	2541.999000000	20.000	3000.000	SMA03251_20210605_194000.wav	Leptodactylus_fuscus	1106	0			2520
448	Spectrogram 1	1	2565.200000000	2567.199000000	45.200	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	78	0			2520
449	Spectrogram 1	1	2528.400000000	2530.399000000	8.400	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	62	0			2520
450	Spectrogram 1	1	2564.400000000	2566.399000000	44.400	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	77	0			2520
451	Spectrogram 1	1	2562.800000000	2565.199000000	42.800	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	76	0			2520
452	Spectrogram 1	1	2558.800000000	2560.799000000	38.800	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	75	0			2520
453	Spectrogram 1	1	2563.600000000	2565.599000000	43.600	3000.000	SMA03251_20210605_194000.wav	Leptodactylus_fuscus	1109	0			2520
454	Spectrogram 1	1	2548.800000000	2550.799000000	28.800	3000.000	SMA03251_20210605_194000.wav	Leptodactylus_fuscus	1108	0			2520
455	Spectrogram 1	1	2546.000000000	2547.999000000	26.000	3000.000	SMA03251_20210605_194000.wav	Leptodactylus_fuscus	1107	0			2520
456	Spectrogram 1	1	2558.000000000	2559.999000000	38.000	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	74	0			2520
457	Spectrogram 1	1	2555.200000000	2557.199000000	35.200	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	73	0			2520
458	Spectrogram 1	1	2553.200000000	2556.399000000	33.200	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	72	0			2520
459	Spectrogram 1	1	2550.000000000	2553.199000000	30.000	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	71	0			2520
460	Spectrogram 1	1	2568.000000000	2571.599000000	48.000	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	80	0			2520
461	Spectrogram 1	1	2524.400000000	2526.799000000	4.400	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	61	0			2520
462	Spectrogram 1	1	2546.400000000	2548.399000000	26.400	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	69	0			2520
463	Spectrogram 1	1	2541.200000000	2543.999000000	21.200	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	68	0			2520
464	Spectrogram 1	1	2537.200000000	2539.199000000	17.200	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	67	0			2520
465	Spectrogram 1	1	2534.800000000	2537.599000000	14.800	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	66	0			2520
466	Spectrogram 1	1	2531.200000000	2533.199000000	11.200	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	65	0			2520
467	Spectrogram 1	1	2530.400000000	2532.399000000	10.400	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	64	0			2520
468	Spectrogram 1	1	2529.600000000	2531.599000000	9.600	2500.000	SMA03251_20210605_194000.wav	Boana_platanera	63	0			2520
470	Spectrogram 1	1	2633.200000000	2635.199000000	53.200	7000.000	SMA03251_20210608_062000.wav	Troglodytes_aedon	1373	0			2580
471	Spectrogram 1	1	2632.000000000	2633.999000000	52.000	7000.000	SMA03251_20210608_062000.wav	Troglodytes_aedon	1372	0			2580
472	Spectrogram 1	1	2631.200000000	2633.199000000	51.200	7000.000	SMA03251_20210608_062000.wav	Troglodytes_aedon	1371	0			2580
473	Spectrogram 1	1	2584.800000000	2586.799000000	4.800	7000.000	SMA03251_20210608_062000.wav	Troglodytes_aedon	1370	0			2580
474	Spectrogram 1	1	2672.800000000	2674.799000000	32.800	7000.000	SMA03251_20210608_073000.wav	Troglodytes_aedon	1379	0			2640
475	Spectrogram 1	1	2683.600000000	2685.599000000	43.600	7000.000	SMA03251_20210608_073000.wav	Troglodytes_aedon	1380	0			2640
476	Spectrogram 1	1	2650.800000000	2652.799000000	10.800	7000.000	SMA03251_20210608_073000.wav	Troglodytes_aedon	1378	0			2640
477	Spectrogram 1	1	2684.400000000	2686.399000000	44.400	7000.000	SMA03251_20210608_073000.wav	Troglodytes_aedon	1381	0			2640
478	Spectrogram 1	1	2722.800000000	2724.799000000	22.800	3000.000	SMA03251_20210610_192000.wav	Leptodactylus_fuscus	1158	0			2700
479	Spectrogram 1	1	2742.800000000	2745.199000000	42.800	3000.000	SMA03251_20210610_192000.wav	Leptodactylus_fuscus	1162	0			2700
481	Spectrogram 1	1	2735.600000000	2737.999000000	35.600	3000.000	SMA03251_20210610_192000.wav	Leptodactylus_fuscus	1160	0			2700
483	Spectrogram 1	1	2728.000000000	2729.999000000	28.000	3000.000	SMA03251_20210610_192000.wav	Leptodactylus_fuscus	1159	0			2700
486	Spectrogram 1	1	2712.000000000	2713.999000000	12.000	3000.000	SMA03251_20210610_192000.wav	Leptodactylus_fuscus	1156	0			2700
487	Spectrogram 1	1	2750.800000000	2753.599000000	50.800	3000.000	SMA03251_20210610_192000.wav	Leptodactylus_fuscus	1165	0			2700
488	Spectrogram 1	1	2744.800000000	2746.799000000	44.800	3000.000	SMA03251_20210610_192000.wav	Leptodactylus_fuscus	1164	0			2700
490	Spectrogram 1	1	2715.200000000	2718.799000000	15.200	3000.000	SMA03251_20210610_192000.wav	Leptodactylus_fuscus	1157	0			2700
491	Spectrogram 1	1	2780.400000000	2782.399000000	20.400	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	622	0			2760
492	Spectrogram 1	1	2797.600000000	2801.199000000	37.600	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	623	0			2760
493	Spectrogram 1	1	2818.000000000	2819.999000000	58.000	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	624	0			2760
494	Spectrogram 1	1	2785.200000000	2787.199000000	25.200	3000.000	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	1036	0			2760
495	Spectrogram 1	1	2772.000000000	2774.399000000	12.000	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	620	0			2760
496	Spectrogram 1	1	2790.800000000	2793.999000000	30.800	3000.000	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	1038	0			2760
497	Spectrogram 1	1	2767.200000000	2769.199000000	7.200	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	619	0			2760
498	Spectrogram 1	1	2794.000000000	2796.799000000	34.000	3000.000	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	1039	0			2760
499	Spectrogram 1	1	2795.600000000	2802.799000000	35.600	3000.000	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	1040	0			2760
500	Spectrogram 1	1	2801.600000000	2803.599000000	41.600	3000.000	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	1041	0			2760
501	Spectrogram 1	1	2810.000000000	2811.999000000	50.000	3000.000	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	1042	0			2760
502	Spectrogram 1	1	2788.000000000	2790.399000000	28.000	3000.000	SMA03286_20210318_180000.wav	Leptodactylus_fuscus	1037	0			2760
503	Spectrogram 1	1	2766.400000000	2768.399000000	6.400	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	618	0			2760
504	Spectrogram 1	1	2764.800000000	2766.799000000	4.800	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	617	0			2760
505	Spectrogram 1	1	2774.400000000	2776.399000000	14.400	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	621	0			2760
506	Spectrogram 1	1	2764.000000000	2765.999000000	4.000	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	616	0			2760
507	Spectrogram 1	1	2762.800000000	2765.199000000	2.800	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	615	0			2760
508	Spectrogram 1	1	2760.000000000	2763.599000000	0.000	3500.000	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	614	0			2760
509	Spectrogram 1	1	2836.000000000	2837.999000000	16.000	3000.000	SMA03286_20210318_195000.wav	Leptodactylus_fuscus	983	0			2820
510	Spectrogram 1	1	2820.000000000	2821.999000000	0.000	3000.000	SMA03286_20210318_195000.wav	Leptodactylus_fuscus	980	0			2820
511	Spectrogram 1	1	2835.200000000	2837.199000000	15.200	3000.000	SMA03286_20210318_195000.wav	Leptodactylus_fuscus	982	0			2820
512	Spectrogram 1	1	2820.800000000	2823.199000000	0.800	3000.000	SMA03286_20210318_195000.wav	Leptodactylus_fuscus	981	0			2820
513	Spectrogram 1	1	2872.800000000	2874.799000000	52.800	3000.000	SMA03286_20210318_195000.wav	Leptodactylus_fuscus	985	0			2820
514	Spectrogram 1	1	2857.600000000	2859.999000000	37.600	3000.000	SMA03286_20210318_195000.wav	Leptodactylus_fuscus	984	0			2820
515	Spectrogram 1	1	2885.200000000	2888.799000000	5.200	3000.000	SMA03286_20210320_200000.wav	Leptodactylus_fuscus	1030	0			2880
516	Spectrogram 1	1	2895.600000000	2897.599000000	15.600	3000.000	SMA03286_20210320_200000.wav	Leptodactylus_fuscus	1031	0			2880
517	Spectrogram 1	1	2881.200000000	2883.599000000	1.200	3000.000	SMA03286_20210320_200000.wav	Leptodactylus_fuscus	1029	0			2880
518	Spectrogram 1	1	2929.200000000	2931.199000000	49.200	3000.000	SMA03286_20210320_200000.wav	Leptodactylus_fuscus	1035	0			2880
519	Spectrogram 1	1	2920.800000000	2922.799000000	40.800	3000.000	SMA03286_20210320_200000.wav	Leptodactylus_fuscus	1034	0			2880
520	Spectrogram 1	1	2901.200000000	2903.199000000	21.200	3000.000	SMA03286_20210320_200000.wav	Leptodactylus_fuscus	1033	0			2880
521	Spectrogram 1	1	2900.400000000	2902.399000000	20.400	3000.000	SMA03286_20210320_200000.wav	Leptodactylus_fuscus	1032	0			2880
522	Spectrogram 1	1	2959.600000000	2961.599000000	19.600	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	543	0			2940
523	Spectrogram 1	1	2996.000000000	2999.999000000	56.000	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	559	0			2940
524	Spectrogram 1	1	2960.400000000	2962.399000000	20.400	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	544	0			2940
525	Spectrogram 1	1	2961.600000000	2963.599000000	21.600	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	545	0			2940
526	Spectrogram 1	1	2963.600000000	2965.599000000	23.600	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	546	0			2940
527	Spectrogram 1	1	2976.800000000	2979.599000000	36.800	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	551	0			2940
528	Spectrogram 1	1	2969.600000000	2971.599000000	29.600	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	548	0			2940
530	Spectrogram 1	1	2974.800000000	2977.599000000	34.800	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	550	0			2940
531	Spectrogram 1	1	2978.400000000	2981.599000000	38.400	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	552	0			2940
532	Spectrogram 1	1	2994.800000000	2997.199000000	54.800	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	558	0			2940
533	Spectrogram 1	1	2981.200000000	2983.199000000	41.200	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	553	0			2940
534	Spectrogram 1	1	2993.600000000	2995.599000000	53.600	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	557	0			2940
535	Spectrogram 1	1	2988.000000000	2990.399000000	48.000	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	556	0			2940
536	Spectrogram 1	1	2984.800000000	2986.799000000	44.800	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	555	0			2940
537	Spectrogram 1	1	2983.600000000	2985.599000000	43.600	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	554	0			2940
538	Spectrogram 1	1	2954.800000000	2956.799000000	14.800	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	541	0			2940
539	Spectrogram 1	1	2964.400000000	2966.399000000	24.400	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	547	0			2940
540	Spectrogram 1	1	2950.800000000	2953.199000000	10.800	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	540	0			2940
541	Spectrogram 1	1	2956.000000000	2957.999000000	16.000	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	542	0			2940
542	Spectrogram 1	1	2943.600000000	2945.599000000	3.600	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	538	0			2940
543	Spectrogram 1	1	2948.000000000	2950.799000000	8.000	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1016	0			2940
544	Spectrogram 1	1	2946.400000000	2948.399000000	6.400	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1015	0			2940
545	Spectrogram 1	1	2952.400000000	2954.399000000	12.400	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1017	0			2940
546	Spectrogram 1	1	2959.600000000	2961.599000000	19.600	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1018	0			2940
547	Spectrogram 1	1	2970.800000000	2972.799000000	30.800	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1019	0			2940
549	Spectrogram 1	1	2949.200000000	2951.999000000	9.200	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	539	0			2940
550	Spectrogram 1	1	2976.400000000	2978.399000000	36.400	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1022	0			2940
551	Spectrogram 1	1	2977.200000000	2980.399000000	37.200	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1023	0			2940
552	Spectrogram 1	1	2988.000000000	2989.999000000	48.000	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1024	0			2940
554	Spectrogram 1	1	2989.600000000	2991.599000000	49.600	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1026	0			2940
555	Spectrogram 1	1	2994.000000000	2995.999000000	54.000	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1027	0			2940
556	Spectrogram 1	1	2974.400000000	2976.799000000	34.400	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1021	0			2940
557	Spectrogram 1	1	2940.000000000	2941.999000000	0.000	3500.000	SMA03286_20210323_184000.wav	Leptodactylus_fragilis	537	0			2940
558	Spectrogram 1	1	2996.000000000	2997.999000000	56.000	3000.000	SMA03286_20210323_184000.wav	Leptodactylus_fuscus	1028	0			2940
30	Spectrogram 1	1	329.600000000	331.599000000	29.600	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	407	0			300
31	Spectrogram 1	1	350.800000000	353.599000000	50.800	7200.000	SMA03126_20210609_182000.wav	Dendropsophus_microcephalus	462	0			300
32	Spectrogram 1	1	327.200000000	329.199000000	27.200	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	406	0			300
33	Spectrogram 1	1	308.000000000	309.999000000	8.000	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	405	0			300
34	Spectrogram 1	1	302.800000000	305.199000000	2.800	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	404	0			300
35	Spectrogram 1	1	302.000000000	303.999000000	2.000	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	403	0			300
36	Spectrogram 1	1	334.000000000	335.999000000	34.000	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	410	0			300
37	Spectrogram 1	1	334.800000000	336.799000000	34.800	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	411	0			300
38	Spectrogram 1	1	343.200000000	345.199000000	43.200	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	412	0			300
39	Spectrogram 1	1	346.000000000	348.399000000	46.000	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	413	0			300
40	Spectrogram 1	1	347.200000000	350.399000000	47.200	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	414	0			300
41	Spectrogram 1	1	349.200000000	351.199000000	49.200	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	415	0			300
42	Spectrogram 1	1	350.000000000	351.999000000	50.000	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	416	0			300
43	Spectrogram 1	1	351.200000000	353.199000000	51.200	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	417	0			300
44	Spectrogram 1	1	354.800000000	356.799000000	54.800	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	418	0			300
45	Spectrogram 1	1	330.400000000	333.599000000	30.400	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	408	0			300
46	Spectrogram 1	1	333.200000000	335.199000000	33.200	3100.000	SMA03126_20210609_182000.wav	Dendroplex_picus	409	0			300
559	Spectrogram 1	1	3010.800000000	3012.799000000	10.800	2500.000	SMA03286_20210604_200000.wav	Boana_platanera	150	0			3000
560	Spectrogram 1	1	3006.400000000	3008.399000000	6.400	2500.000	SMA03286_20210604_200000.wav	Boana_platanera	147	0			3000
561	Spectrogram 1	1	3008.000000000	3009.999000000	8.000	2500.000	SMA03286_20210604_200000.wav	Boana_platanera	148	0			3000
562	Spectrogram 1	1	3010.000000000	3011.999000000	10.000	2500.000	SMA03286_20210604_200000.wav	Boana_platanera	149	0			3000
563	Spectrogram 1	1	3029.600000000	3031.999000000	29.600	2500.000	SMA03286_20210604_200000.wav	Boana_platanera	153	0			3000
564	Spectrogram 1	1	3012.800000000	3014.799000000	12.800	2500.000	SMA03286_20210604_200000.wav	Boana_platanera	151	0			3000
565	Spectrogram 1	1	3022.400000000	3024.399000000	22.400	2500.000	SMA03286_20210604_200000.wav	Boana_platanera	152	0			3000
566	Spectrogram 1	1	3062.000000000	3063.999000000	2.000	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1353	0			3060
567	Spectrogram 1	1	3072.400000000	3074.399000000	12.400	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1355	0			3060
568	Spectrogram 1	1	3062.800000000	3064.799000000	2.800	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1354	0			3060
569	Spectrogram 1	1	3080.000000000	3081.999000000	20.000	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1357	0			3060
570	Spectrogram 1	1	3094.800000000	3096.799000000	34.800	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1358	0			3060
571	Spectrogram 1	1	3100.000000000	3101.999000000	40.000	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1359	0			3060
572	Spectrogram 1	1	3104.800000000	3106.799000000	44.800	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1360	0			3060
573	Spectrogram 1	1	3106.400000000	3108.399000000	46.400	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1361	0			3060
574	Spectrogram 1	1	3113.200000000	3115.199000000	53.200	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1362	0			3060
575	Spectrogram 1	1	3114.400000000	3116.399000000	54.400	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1363	0			3060
576	Spectrogram 1	1	3078.400000000	3080.399000000	18.400	7000.000	SMA03286_20210605_073000.wav	Troglodytes_aedon	1356	0			3060
577	Spectrogram 1	1	3174.000000000	3175.999000000	54.000	3100.000	SMA03286_20210607_055000.wav	Dendroplex_picus	402	0			3120
578	Spectrogram 1	1	3171.600000000	3173.599000000	51.600	3100.000	SMA03286_20210607_055000.wav	Dendroplex_picus	401	0			3120
579	Spectrogram 1	1	3150.000000000	3152.399000000	30.000	3100.000	SMA03286_20210607_055000.wav	Dendroplex_picus	400	0			3120
580	Spectrogram 1	1	3145.600000000	3147.599000000	25.600	3100.000	SMA03286_20210607_055000.wav	Dendroplex_picus	399	0			3120
581	Spectrogram 1	1	3128.000000000	3130.399000000	8.000	3100.000	SMA03286_20210607_055000.wav	Dendroplex_picus	398	0			3120
582	Spectrogram 1	1	3236.800000000	3238.799000000	56.800	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	348	0			3180
583	Spectrogram 1	1	3227.600000000	3230.399000000	47.600	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	346	0			3180
584	Spectrogram 1	1	3226.400000000	3228.799000000	46.400	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	345	0			3180
585	Spectrogram 1	1	3180.000000000	3181.999000000	0.000	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	328	0			3180
586	Spectrogram 1	1	3180.800000000	3182.799000000	0.800	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	329	0			3180
587	Spectrogram 1	1	3181.600000000	3186.399000000	1.600	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	330	0			3180
588	Spectrogram 1	1	3186.000000000	3187.999000000	6.000	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	331	0			3180
589	Spectrogram 1	1	3190.400000000	3192.399000000	10.400	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	332	0			3180
590	Spectrogram 1	1	3191.200000000	3193.599000000	11.200	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	333	0			3180
591	Spectrogram 1	1	3231.200000000	3233.199000000	51.200	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	347	0			3180
592	Spectrogram 1	1	3195.200000000	3197.199000000	15.200	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	335	0			3180
593	Spectrogram 1	1	3203.600000000	3205.599000000	23.600	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	336	0			3180
594	Spectrogram 1	1	3193.200000000	3195.199000000	13.200	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	334	0			3180
595	Spectrogram 1	1	3209.600000000	3211.599000000	29.600	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	338	0			3180
596	Spectrogram 1	1	3210.800000000	3212.799000000	30.800	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	339	0			3180
597	Spectrogram 1	1	3213.600000000	3215.599000000	33.600	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	340	0			3180
598	Spectrogram 1	1	3216.800000000	3218.799000000	36.800	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	341	0			3180
599	Spectrogram 1	1	3220.000000000	3221.999000000	40.000	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	342	0			3180
600	Spectrogram 1	1	3221.600000000	3224.799000000	41.600	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	343	0			3180
601	Spectrogram 1	1	3223.600000000	3225.599000000	43.600	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	344	0			3180
602	Spectrogram 1	1	3204.400000000	3206.399000000	24.400	2500.000	SMA03286_20210608_200000.wav	Boana_platanera	337	0			3180
603	Spectrogram 1	1	3267.200000000	3269.199000000	27.200	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	655	0			3240
604	Spectrogram 1	1	3261.200000000	3263.199000000	21.200	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	652	0			3240
605	Spectrogram 1	1	3260.400000000	3262.399000000	20.400	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	651	0			3240
606	Spectrogram 1	1	3258.400000000	3260.399000000	18.400	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	650	0			3240
607	Spectrogram 1	1	3262.800000000	3265.999000000	22.800	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	653	0			3240
608	Spectrogram 1	1	3266.000000000	3268.399000000	26.000	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	654	0			3240
609	Spectrogram 1	1	3268.000000000	3269.999000000	28.000	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	656	0			3240
610	Spectrogram 1	1	3280.000000000	3281.999000000	40.000	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	658	0			3240
611	Spectrogram 1	1	3281.200000000	3283.199000000	41.200	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	659	0			3240
612	Spectrogram 1	1	3268.800000000	3271.999000000	28.800	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	657	0			3240
613	Spectrogram 1	1	3250.000000000	3251.999000000	10.000	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	648	0			3240
614	Spectrogram 1	1	3256.400000000	3258.399000000	16.400	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	649	0			3240
615	Spectrogram 1	1	3293.600000000	3295.999000000	53.600	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	662	0			3240
616	Spectrogram 1	1	3282.400000000	3284.399000000	42.400	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	660	0			3240
617	Spectrogram 1	1	3289.600000000	3291.599000000	49.600	3500.000	SMA03294_20210324_050000.wav	Leptodactylus_fragilis	661	0			3240
618	Spectrogram 1	1	3334.000000000	3335.999000000	34.000	3000.000	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	1073	0			3300
619	Spectrogram 1	1	3330.000000000	3332.399000000	30.000	3000.000	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	1072	0			3300
620	Spectrogram 1	1	3329.200000000	3331.199000000	29.200	3000.000	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	1071	0			3300
621	Spectrogram 1	1	3327.600000000	3329.599000000	27.600	3000.000	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	1070	0			3300
622	Spectrogram 1	1	3320.800000000	3322.799000000	20.800	3000.000	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	1069	0			3300
623	Spectrogram 1	1	3338.400000000	3340.399000000	38.400	3000.000	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	1074	0			3300
624	Spectrogram 1	1	3355.200000000	3357.599000000	55.200	3000.000	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	1075	0			3300
625	Spectrogram 1	1	3376.000000000	3377.999000000	16.000	3000.000	SMA03294_20210328_183000.wav	Leptodactylus_fuscus	881	0			3360
